LAT,LONG,DEM
41.500000,-116.283333,1797
41.216667,-116.283333,1916
76.916667,-116.000000,1
76.066667,-116.000000,278
75.783333,-116.000000,165
75.216667,-116.000000,305
73.516667,-116.000000,151
72.950000,-116.000000,79
72.666667,-116.000000,162
72.383333,-116.000000,187
72.100000,-116.000000,235
71.816667,-116.000000,299
71.533333,-116.000000,87
71.250000,-116.000000,216
70.966667,-116.000000,335
70.683333,-116.000000,214
70.116667,-116.000000,274
69.833333,-116.000000,222
69.550000,-116.000000,183
68.700000,-116.000000,42
68.416667,-116.000000,148
68.133333,-116.000000,258
67.850000,-116.000000,55
67.566667,-116.000000,239
67.283333,-116.000000,416
67.000000,-116.000000,532
66.716667,-116.000000,314
66.433333,-116.000000,373
66.150000,-116.000000,501
65.866667,-116.000000,429
65.583333,-116.000000,443
65.300000,-116.000000,385
65.016667,-116.000000,307
64.733333,-116.000000,319
64.450000,-116.000000,272
64.166667,-116.000000,306
63.883333,-116.000000,245
63.600000,-116.000000,283
63.316667,-116.000000,299
63.033333,-116.000000,156
62.750000,-116.000000,156
62.466667,-116.000000,177
62.183333,-116.000000,171
61.900000,-116.000000,225
61.616667,-116.000000,216
61.333333,-116.000000,160
61.050000,-116.000000,156
60.766667,-116.000000,162
60.483333,-116.000000,208
60.200000,-116.000000,266
59.916667,-116.000000,306
59.633333,-116.000000,417
59.350000,-116.000000,794
59.066667,-116.000000,878
58.783333,-116.000000,581
58.500000,-116.000000,295
58.216667,-116.000000,282
57.933333,-116.000000,600
57.650000,-116.000000,660
57.366667,-116.000000,690
57.083333,-116.000000,728
56.800000,-116.000000,745
56.516667,-116.000000,621
56.233333,-116.000000,677
55.950000,-116.000000,705
55.666667,-116.000000,704
55.383333,-116.000000,596
55.100000,-116.000000,688
54.816667,-116.000000,996
54.533333,-116.000000,1099
54.250000,-116.000000,832
53.966667,-116.000000,1118
53.683333,-116.000000,850
53.400000,-116.000000,964
53.116667,-116.000000,1126
52.833333,-116.000000,1118
52.550000,-116.000000,1512
52.266667,-116.000000,1497
51.983333,-116.000000,1978
51.700000,-116.000000,2155
51.416667,-116.000000,2729
51.133333,-116.000000,2171
50.850000,-116.000000,1202
50.566667,-116.000000,1242
50.283333,-116.000000,1187
50.000000,-116.000000,2075
49.716667,-116.000000,1445
49.433333,-116.000000,1624
49.150000,-116.000000,1118
48.866667,-116.000000,1778
48.583333,-116.000000,638
48.300000,-116.000000,1347
48.016667,-116.000000,804
47.733333,-116.000000,925
47.450000,-116.000000,1617
47.166667,-116.000000,1634
46.883333,-116.000000,962
46.600000,-116.000000,880
46.316667,-116.000000,921
46.033333,-116.000000,619
45.750000,-116.000000,1597
45.466667,-116.000000,1805
45.183333,-116.000000,1940
44.900000,-116.000000,1807
44.616667,-116.000000,1703
44.333333,-116.000000,1470
44.050000,-116.000000,1700
43.766667,-116.000000,1224
43.483333,-116.000000,1152
43.200000,-116.000000,936
42.916667,-116.000000,780
42.633333,-116.000000,1383
42.350000,-116.000000,1816
42.066667,-116.000000,2029
41.783333,-116.000000,1987
41.500000,-116.000000,2987
41.216667,-116.000000,1967
76.350000,-115.716667,2
76.066667,-115.716667,283
75.783333,-115.716667,210
75.500000,-115.716667,304
75.216667,-115.716667,139
73.516667,-115.716667,158
72.950000,-115.716667,307
72.666667,-115.716667,167
72.383333,-115.716667,145
72.100000,-115.716667,184
71.816667,-115.716667,307
71.250000,-115.716667,230
70.966667,-115.716667,407
70.683333,-115.716667,108
70.116667,-115.716667,270
69.833333,-115.716667,217
69.550000,-115.716667,213
68.983333,-115.716667,137
68.700000,-115.716667,61
68.416667,-115.716667,139
68.133333,-115.716667,216
67.850000,-115.716667,48
67.566667,-115.716667,144
67.283333,-115.716667,302
67.000000,-115.716667,457
66.716667,-115.716667,318
66.433333,-115.716667,425
66.150000,-115.716667,515
65.866667,-115.716667,488
65.583333,-115.716667,500
65.300000,-115.716667,403
65.016667,-115.716667,340
64.733333,-115.716667,308
64.450000,-115.716667,280
64.166667,-115.716667,316
63.883333,-115.716667,290
63.600000,-115.716667,276
63.316667,-115.716667,175
63.033333,-115.716667,156
62.750000,-115.716667,156
62.466667,-115.716667,156
62.183333,-115.716667,162
61.900000,-115.716667,198
61.616667,-115.716667,165
61.333333,-115.716667,156
61.050000,-115.716667,156
60.766667,-115.716667,162
60.483333,-115.716667,208
60.200000,-115.716667,264
59.916667,-115.716667,301
59.633333,-115.716667,448
59.350000,-115.716667,819
59.066667,-115.716667,830
58.783333,-115.716667,832
58.500000,-115.716667,307
58.216667,-115.716667,278
57.933333,-115.716667,386
57.650000,-115.716667,803
57.366667,-115.716667,840
57.083333,-115.716667,758
56.800000,-115.716667,652
56.516667,-115.716667,594
56.233333,-115.716667,648
55.950000,-115.716667,680
55.666667,-115.716667,750
55.383333,-115.716667,579
55.100000,-115.716667,752
54.816667,-115.716667,1198
54.533333,-115.716667,1054
54.250000,-115.716667,893
53.966667,-115.716667,877
53.683333,-115.716667,817
53.400000,-115.716667,968
53.116667,-115.716667,966
52.833333,-115.716667,1008
52.550000,-115.716667,1221
52.266667,-115.716667,1385
51.983333,-115.716667,1521
51.700000,-115.716667,1871
51.416667,-115.716667,1820
51.133333,-115.716667,2021
50.850000,-115.716667,2154
50.566667,-115.716667,1467
50.283333,-115.716667,1545
50.000000,-115.716667,1020
49.716667,-115.716667,769
49.433333,-115.716667,1287
49.150000,-115.716667,1650
48.866667,-115.716667,1289
48.583333,-115.716667,1456
48.300000,-115.716667,2091
48.016667,-115.716667,1227
47.733333,-115.716667,1542
47.450000,-115.716667,1513
47.166667,-115.716667,1389
46.883333,-115.716667,1084
46.600000,-115.716667,1340
46.316667,-115.716667,1034
46.033333,-115.716667,1269
45.750000,-115.716667,1751
45.466667,-115.716667,1036
45.183333,-115.716667,2197
44.900000,-115.716667,1327
44.616667,-115.716667,1857
44.333333,-115.716667,2153
44.050000,-115.716667,1673
43.766667,-115.716667,1899
43.483333,-115.716667,1652
43.200000,-115.716667,1101
42.916667,-115.716667,773
42.633333,-115.716667,1154
42.350000,-115.716667,1474
42.066667,-115.716667,1742
41.783333,-115.716667,2012
41.500000,-115.716667,2120
41.216667,-115.716667,1863
76.350000,-115.433333,10
76.066667,-115.433333,254
75.783333,-115.433333,252
75.500000,-115.433333,303
75.216667,-115.433333,339
73.516667,-115.433333,26
72.950000,-115.433333,149
72.666667,-115.433333,205
72.383333,-115.433333,55
72.100000,-115.433333,193
71.816667,-115.433333,302
71.533333,-115.433333,9
71.250000,-115.433333,305
70.966667,-115.433333,444
70.683333,-115.433333,91
70.116667,-115.433333,274
69.833333,-115.433333,259
69.550000,-115.433333,250
69.266667,-115.433333,15
68.700000,-115.433333,110
68.416667,-115.433333,97
68.133333,-115.433333,139
67.850000,-115.433333,24
67.566667,-115.433333,152
67.283333,-115.433333,389
67.000000,-115.433333,472
66.716667,-115.433333,314
66.433333,-115.433333,471
66.150000,-115.433333,488
65.866667,-115.433333,431
65.583333,-115.433333,443
65.300000,-115.433333,418
65.016667,-115.433333,381
64.733333,-115.433333,322
64.450000,-115.433333,322
64.166667,-115.433333,317
63.883333,-115.433333,298
63.600000,-115.433333,286
63.316667,-115.433333,193
63.033333,-115.433333,163
62.750000,-115.433333,159
62.466667,-115.433333,156
62.183333,-115.433333,157
61.900000,-115.433333,185
61.616667,-115.433333,156
61.333333,-115.433333,156
61.050000,-115.433333,156
60.766667,-115.433333,164
60.483333,-115.433333,194
60.200000,-115.433333,264
59.916667,-115.433333,308
59.633333,-115.433333,818
59.350000,-115.433333,891
59.066667,-115.433333,860
58.783333,-115.433333,918
58.500000,-115.433333,298
58.216667,-115.433333,279
57.933333,-115.433333,337
57.650000,-115.433333,508
57.366667,-115.433333,497
57.083333,-115.433333,535
56.800000,-115.433333,514
56.516667,-115.433333,511
56.233333,-115.433333,657
55.950000,-115.433333,650
55.666667,-115.433333,716
55.383333,-115.433333,579
55.100000,-115.433333,719
54.816667,-115.433333,935
54.533333,-115.433333,943
54.250000,-115.433333,777
53.966667,-115.433333,907
53.683333,-115.433333,786
53.400000,-115.433333,942
53.116667,-115.433333,869
52.833333,-115.433333,907
52.550000,-115.433333,1111
52.266667,-115.433333,1370
51.983333,-115.433333,1565
51.700000,-115.433333,1897
51.416667,-115.433333,2229
51.133333,-115.433333,1376
50.850000,-115.433333,1788
50.566667,-115.433333,2080
50.283333,-115.433333,2407
50.000000,-115.433333,1652
49.716667,-115.433333,2236
49.433333,-115.433333,773
49.150000,-115.433333,1197
48.866667,-115.433333,1574
48.583333,-115.433333,1700
48.300000,-115.433333,1227
48.016667,-115.433333,1552
47.733333,-115.433333,774
47.450000,-115.433333,1683
47.166667,-115.433333,1074
46.883333,-115.433333,973
46.600000,-115.433333,862
46.316667,-115.433333,1365
46.033333,-115.433333,1431
45.750000,-115.433333,1615
45.466667,-115.433333,1118
45.183333,-115.433333,2181
44.900000,-115.433333,2415
44.616667,-115.433333,2295
44.333333,-115.433333,2049
44.050000,-115.433333,2045
43.766667,-115.433333,1580
43.483333,-115.433333,1677
43.200000,-115.433333,1684
42.916667,-115.433333,900
42.633333,-115.433333,1218
42.350000,-115.433333,1505
42.066667,-115.433333,1615
41.783333,-115.433333,2637
41.500000,-115.433333,1882
41.216667,-115.433333,1788
76.350000,-115.150000,31
76.066667,-115.150000,304
75.783333,-115.150000,197
75.500000,-115.150000,175
75.216667,-115.150000,318
73.233333,-115.150000,24
72.950000,-115.150000,153
72.666667,-115.150000,178
72.383333,-115.150000,14
72.100000,-115.150000,258
71.816667,-115.150000,236
71.533333,-115.150000,132
71.250000,-115.150000,373
70.966667,-115.150000,252
70.683333,-115.150000,110
70.116667,-115.150000,283
69.833333,-115.150000,250
69.550000,-115.150000,274
69.266667,-115.150000,27
68.700000,-115.150000,86
68.416667,-115.150000,94
67.566667,-115.150000,251
67.283333,-115.150000,297
67.000000,-115.150000,531
66.716667,-115.150000,297
66.433333,-115.150000,365
66.150000,-115.150000,454
65.866667,-115.150000,523
65.583333,-115.150000,516
65.300000,-115.150000,529
65.016667,-115.150000,434
64.733333,-115.150000,371
64.450000,-115.150000,321
64.166667,-115.150000,305
63.883333,-115.150000,304
63.600000,-115.150000,302
63.316667,-115.150000,234
63.033333,-115.150000,212
62.750000,-115.150000,166
62.466667,-115.150000,156
62.183333,-115.150000,156
61.900000,-115.150000,182
61.616667,-115.150000,156
61.333333,-115.150000,156
61.050000,-115.150000,156
60.766667,-115.150000,166
60.483333,-115.150000,189
60.200000,-115.150000,264
59.916667,-115.150000,323
59.633333,-115.150000,931
59.350000,-115.150000,829
59.066667,-115.150000,896
58.783333,-115.150000,923
58.500000,-115.150000,283
58.216667,-115.150000,281
57.933333,-115.150000,338
57.650000,-115.150000,395
57.366667,-115.150000,452
57.083333,-115.150000,467
56.800000,-115.150000,509
56.516667,-115.150000,596
56.233333,-115.150000,581
55.950000,-115.150000,657
55.666667,-115.150000,728
55.383333,-115.150000,574
55.100000,-115.150000,885
54.816667,-115.150000,955
54.533333,-115.150000,841
54.250000,-115.150000,697
53.966667,-115.150000,709
53.683333,-115.150000,791
53.400000,-115.150000,836
53.116667,-115.150000,920
52.833333,-115.150000,840
52.550000,-115.150000,1013
52.266667,-115.150000,1120
51.983333,-115.150000,1307
51.700000,-115.150000,1548
51.416667,-115.150000,1702
51.133333,-115.150000,1869
50.850000,-115.150000,2155
50.566667,-115.150000,2843
50.283333,-115.150000,2165
50.000000,-115.150000,1954
49.716667,-115.150000,1325
49.433333,-115.150000,1170
49.150000,-115.150000,841
48.866667,-115.150000,1029
48.583333,-115.150000,1573
48.300000,-115.150000,1392
48.016667,-115.150000,1356
47.733333,-115.150000,1609
47.450000,-115.150000,1958
47.166667,-115.150000,1363
46.883333,-115.150000,1699
46.600000,-115.150000,1748
46.316667,-115.150000,1763
46.033333,-115.150000,1705
45.750000,-115.150000,1863
45.466667,-115.150000,2139
45.183333,-115.150000,1926
44.900000,-115.150000,2060
44.616667,-115.150000,2194
44.333333,-115.150000,2118
44.050000,-115.150000,2354
43.766667,-115.150000,1715
43.483333,-115.150000,1920
43.200000,-115.150000,1784
42.916667,-115.150000,884
42.633333,-115.150000,1109
42.350000,-115.150000,1578
42.066667,-115.150000,1714
41.783333,-115.150000,1959
41.500000,-115.150000,1922
41.216667,-115.150000,1687
76.350000,-114.866667,16
76.066667,-114.866667,195
75.783333,-114.866667,348
75.500000,-114.866667,277
75.216667,-114.866667,586
73.233333,-114.866667,153
72.950000,-114.866667,187
72.666667,-114.866667,210
72.383333,-114.866667,2
72.100000,-114.866667,204
71.816667,-114.866667,208
71.533333,-114.866667,90
71.250000,-114.866667,322
70.966667,-114.866667,369
70.683333,-114.866667,135
70.116667,-114.866667,300
69.833333,-114.866667,268
69.550000,-114.866667,281
68.700000,-114.866667,65
68.416667,-114.866667,91
67.566667,-114.866667,285
67.283333,-114.866667,376
67.000000,-114.866667,544
66.716667,-114.866667,333
66.433333,-114.866667,305
66.150000,-114.866667,395
65.866667,-114.866667,409
65.583333,-114.866667,511
65.300000,-114.866667,521
65.016667,-114.866667,505
64.733333,-114.866667,400
64.450000,-114.866667,326
64.166667,-114.866667,315
63.883333,-114.866667,305
63.600000,-114.866667,298
63.316667,-114.866667,262
63.033333,-114.866667,259
62.750000,-114.866667,205
62.466667,-114.866667,161
62.183333,-114.866667,156
61.900000,-114.866667,185
61.616667,-114.866667,156
61.333333,-114.866667,156
61.050000,-114.866667,156
60.766667,-114.866667,179
60.483333,-114.866667,230
60.200000,-114.866667,270
59.916667,-114.866667,319
59.633333,-114.866667,618
59.350000,-114.866667,863
59.066667,-114.866667,854
58.783333,-114.866667,968
58.500000,-114.866667,274
58.216667,-114.866667,296
57.933333,-114.866667,334
57.650000,-114.866667,419
57.366667,-114.866667,526
57.083333,-114.866667,514
56.800000,-114.866667,684
56.516667,-114.866667,690
56.233333,-114.866667,581
55.950000,-114.866667,631
55.666667,-114.866667,692
55.383333,-114.866667,571
55.100000,-114.866667,953
54.816667,-114.866667,811
54.533333,-114.866667,792
54.250000,-114.866667,700
53.966667,-114.866667,650
53.683333,-114.866667,729
53.400000,-114.866667,788
53.116667,-114.866667,864
52.833333,-114.866667,985
52.550000,-114.866667,1060
52.266667,-114.866667,1007
51.983333,-114.866667,1184
51.700000,-114.866667,1307
51.416667,-114.866667,1337
51.133333,-114.866667,1292
50.850000,-114.866667,2024
50.566667,-114.866667,1991
50.283333,-114.866667,2261
50.000000,-114.866667,1552
49.716667,-114.866667,1415
49.433333,-114.866667,1948
49.150000,-114.866667,1847
48.866667,-114.866667,1663
48.583333,-114.866667,1431
48.300000,-114.866667,1490
48.016667,-114.866667,1290
47.733333,-114.866667,1765
47.450000,-114.866667,799
47.166667,-114.866667,919
46.883333,-114.866667,2028
46.600000,-114.866667,1799
46.316667,-114.866667,2046
46.033333,-114.866667,1231
45.750000,-114.866667,1878
45.466667,-114.866667,2282
45.183333,-114.866667,2116
44.900000,-114.866667,2456
44.616667,-114.866667,2449
44.333333,-114.866667,2211
44.050000,-114.866667,2035
43.766667,-114.866667,2581
43.483333,-114.866667,2165
43.200000,-114.866667,1744
42.916667,-114.866667,1021
42.633333,-114.866667,1079
42.350000,-114.866667,1399
42.066667,-114.866667,2243
41.783333,-114.866667,2455
41.500000,-114.866667,1858
41.216667,-114.866667,1856
76.350000,-114.583333,37
76.066667,-114.583333,152
75.783333,-114.583333,278
75.500000,-114.583333,566
75.216667,-114.583333,344
73.233333,-114.583333,122
72.950000,-114.583333,251
72.666667,-114.583333,48
72.383333,-114.583333,28
72.100000,-114.583333,212
71.816667,-114.583333,302
71.533333,-114.583333,261
71.250000,-114.583333,278
70.966667,-114.583333,348
70.683333,-114.583333,125
70.116667,-114.583333,292
69.833333,-114.583333,274
69.550000,-114.583333,244
68.700000,-114.583333,28
68.416667,-114.583333,30
67.566667,-114.583333,287
67.283333,-114.583333,487
67.000000,-114.583333,485
66.716667,-114.583333,518
66.433333,-114.583333,302
66.150000,-114.583333,307
65.866667,-114.583333,329
65.583333,-114.583333,499
65.300000,-114.583333,531
65.016667,-114.583333,532
64.733333,-114.583333,445
64.450000,-114.583333,362
64.166667,-114.583333,326
63.883333,-114.583333,308
63.600000,-114.583333,297
63.316667,-114.583333,267
63.033333,-114.583333,304
62.750000,-114.583333,231
62.466667,-114.583333,231
62.183333,-114.583333,156
61.900000,-114.583333,156
61.616667,-114.583333,156
61.333333,-114.583333,156
61.050000,-114.583333,156
60.766667,-114.583333,280
60.483333,-114.583333,294
60.200000,-114.583333,273
59.916667,-114.583333,315
59.633333,-114.583333,474
59.350000,-114.583333,719
59.066667,-114.583333,828
58.783333,-114.583333,509
58.500000,-114.583333,240
58.216667,-114.583333,292
57.933333,-114.583333,328
57.650000,-114.583333,441
57.366667,-114.583333,510
57.083333,-114.583333,567
56.800000,-114.583333,711
56.516667,-114.583333,719
56.233333,-114.583333,610
55.950000,-114.583333,632
55.666667,-114.583333,682
55.383333,-114.583333,600
55.100000,-114.583333,756
54.816667,-114.583333,704
54.533333,-114.583333,687
54.250000,-114.583333,678
53.966667,-114.583333,665
53.683333,-114.583333,722
53.400000,-114.583333,744
53.116667,-114.583333,810
52.833333,-114.583333,1005
52.550000,-114.583333,964
52.266667,-114.583333,997
51.983333,-114.583333,1118
51.700000,-114.583333,1196
51.416667,-114.583333,1350
51.133333,-114.583333,1221
50.850000,-114.583333,1496
50.566667,-114.583333,1626
50.283333,-114.583333,1667
50.000000,-114.583333,1923
49.716667,-114.583333,2164
49.433333,-114.583333,1857
